"id-lieu","id-civ","nom-commun","id-dict","categorie-id","type-commun","type-commun-id","no-civique","voie","type-voie","lien-voie","nom-voie","code-postal","secteur-amena","district-electoral","id-district-electoral","ex-ville","id-ex-ville","coord-x","coord-y","latitude","longitude"
"483","117093","Poste de police de quartier (PDQ) 1","","Lieu public - Ville de Laval","Poste de police de quartier","14","1245","Montée du Moulin","Montée","du","Moulin","H7A 3V6","1","Saint-François","1","Saint-François","FR","298397.9633","5059754.2968","45.6776475167","-73.5821784212"
"484","101924","Poste de police de quartier (PDQ) 2","","Lieu public - Ville de Laval","Poste de police de quartier","14","289","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","H7N 2J1","2","Marigot","5","Laval-des-Rapides","LR","289352.1449","5046474.8048","45.5580135325","-73.6978719788"
"485","1870","Poste de police de quartier (PDQ) 3","","Lieu public - Ville de Laval","Poste de police de quartier","14","560","2e Rue","Rue","","2e ","H7V 1H3","3","Souvenir-Labelle","12","Laval-des-Rapides","LR","287445.20","5044744.20","45.5423961317","-73.7222365315"
"486","1117","Poste de police de quartier (PDQ) 4","","Lieu public - Ville de Laval","Poste de police de quartier","14","6500","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 3X7","4","Laval-les-Îles","17","Laval-Ouest","LO","276334.3925","5045314.1412","45.5471591699","-73.8645465576"
"487","26308","Poste de police de quartier (PDQ) 5","","Lieu public - Ville de Laval","Poste de police de quartier","14","187","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1L5","5","Sainte-Rose","21","Sainte-Rose","RO","282571.5594","5052890.6897","45.6155614052","-73.7850157728"
"488","4066","Poste de police de quartier (PDQ) 6","","Lieu public - Ville de Laval","Poste de police de quartier","14","5555","Boulevard des Laurentides","Boulevard","des","Laurentides","H7K 2K4","6","Auteuil","10","Auteuil","AU","285236.50","5054169.30","45.6271466803","-73.7508972440"
"489","472","Piscine Berthiaume-Du Tremblay","","Lieu public - Ville de Laval","Piscine extérieure","15","4250","Boulevard Lévesque Ouest","Boulevard","","Lévesque Ouest","H7W 2P8","3","L'Abord-à-Plouffe","13","Chomedey","CH","285401.20","5043378.70","45.5300550433","-73.7483566022"
"490","476","Piscine Bon-Pasteur","","Lieu public - Ville de Laval","Piscine extérieure","15","70","Boulevard du Bon-Pasteur","Boulevard","du","Bon-Pasteur","H7N 3R2","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288590","5045558.30","45.5497492291","-73.7076038824"
"491","499","Piscine Chénier","","Lieu public - Ville de Laval","Piscine extérieure","15","580","Rue des Alouettes","Rue","des","Alouettes","","2","Concorde-Bois-de-Boulogne","6","Pont-Viau","PV","290220.5650","5048957.0233","45.5803679499","-73.6868224563"
"492","505","Piscine Couvrette","","Lieu public - Ville de Laval","Piscine extérieure","15","665","Rue des Jardins-Sainte-Dorothée","Rue","des","Jardins-Sainte-Dorothée","H7X 2K4","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280725.3583","5042429.4354","45.5213674754","-73.8081724699"
"493","1829","Piscine des Chênes","","Lieu public - Ville de Laval","Piscine extérieure","15","355","Rue les Érables","Rue","les","Érables","H7R 1A3","4","Laval-les-Îles","17","Laval-sur-le-Lac","LL","275021.70","5042770.70","45.5242179464","-73.8812026034"
"494","933","Piscine des Saules","","Lieu public - Ville de Laval","Piscine extérieure","15","100","Rue Saint-Saëns Ouest","Rue","","Saint-Saëns Ouest","H7H 1J1","6","Auteuil","10","Auteuil","AU","284873.20","5055237.50","45.6367481623","-73.7556001219"
"495","28992","Piscine du Centre du Sablon","","Lieu public - Ville de Laval","Piscine intérieure","16","755","Chemin du Sablon","Chemin","du","Sablon","H7W 4H5","3","Chomedey","14","Chomedey","CH","283844.20","5043529.10","45.5313633084","-73.7682965953"
"496","1000","Piscine du Centre sportif Josée-Faucher","","Lieu public - Ville de Laval","Piscine intérieure","16","125","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2T6","2","Marigot","5","Laval-des-Rapides","LR","290050.40","5046123.80","45.5548702292","-73.6889174774"
"497","817","Piscine Du Moulin","","Lieu public - Ville de Laval","Piscine extérieure","15","1125","Montée du Moulin","Montée","du","Moulin","H7A 2A2","1","Saint-François","1","Saint-François","FR","298630.7163","5059361.2719","45.6741131304","-73.5791857502"
"498","686","Piscine Émile","","Lieu public - Ville de Laval","Piscine extérieure","15","55","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","H7N 5T3","2","Marigot","5","Laval-des-Rapides","LR","290076.9157","5046512.0771","45.5583646228","-73.6885895446"
"499","136572","Piscine Honoré-Mercier","","Lieu public - Ville de Laval","Piscine intérieure","16","2465","Rue Honoré-Mercier","Rue","","Honoré-Mercier","H7L 2S9","5","Sainte-Rose","21","Sainte-Rose","RO","282784","5051598.70","45.6039426488","-73.7822335546"
"500","748","Piscine Jacques-Bourdon","","Lieu public - Ville de Laval","Piscine extérieure","15","55","Croissant De Callières","Croissant","","De Callières","H7E 3M8","1","Duvernay-Pont-Viau","4","Duvernay","DU","291672.40","5050036.70","45.5901120727","-73.66824759"
"501","755","Piscine Jolibourg","","Lieu public - Ville de Laval","Piscine extérieure","15","1350","Rue du Relais","Rue","du","Relais","H7Y 1W2","4","Laval-les-Îles","17","Sainte-Dorothée","DO","276908.9531","5042899.4969","45.5254549557","-73.8570510255"
"502","793","Piscine Montcalm","","Lieu public - Ville de Laval","Piscine extérieure","15","755","Rue Parkway","Rue","","Parkway","","3","Chomedey","14","Chomedey","CH","284358","5043985.50","45.5354853876","-73.7617375463"
"503","844","Piscine Paradis","","Lieu public - Ville de Laval","Piscine extérieure","15","2220","Rue Marc","Rue","","Marc","H7K 1N8","6","Saint-Bruno","9","Vimont","VI","286496.20","5052737.50","45.6142974404","-73.7346882745"
"504","849","Piscine Pie-X","","Lieu public - Ville de Laval","Piscine extérieure","15","1170","Boulevard Pie-X","Boulevard","","Pie-X","H7V 3B5","3","Souvenir-Labelle","12","Chomedey","CH","285382.7875","5045246.1938","45.5468587801","-73.7486663889"
"505","897","Piscine Poly-Jeunesse","","Lieu public - Ville de Laval","Piscine intérieure","16","3578","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7P 4K6","5","Marc-Aurèle-Fortin","19","Fabreville","FA","280212.50","5049674.30","45.5865404152","-73.8151014312"
"506","905","Piscine Prévost","","Lieu public - Ville de Laval","Piscine extérieure","15","1760","Rue de Neuville","Rue","de","Neuville","H7M 4L2","6","Vimont","8","Vimont","VI","287708.1003","5051147.4514","45.6000207306","-73.7190939028"
"507","111541","Piscine Raymond","","Lieu public - Ville de Laval","Piscine extérieure","15","6460","29e Avenue","Avenue","","29e ","H7R 3M3","4","Laval-les-Îles","17","Laval-Ouest","LO","275860.7260","5045028.5646","45.5445699831","-73.8705955845"
"508","315","Piscine Roi-du-Nord","","Lieu public - Ville de Laval","Piscine extérieure","15","222","Boulevard du Roi-du-Nord","Boulevard","du","Roi-du-Nord","H7L 1W9","5","Sainte-Rose","21","Sainte-Rose","RO","282605.1198","5052107.1239","45.6085118380","-73.7845498057"
"509","917","Piscine Sacré-Coeur","","Lieu public - Ville de Laval","Piscine extérieure","15","3155","Rue Esther","Rue","","Esther","H7P 2G8","5","Marc-Aurèle-Fortin","19","Fabreville","FA","281729.8133","5048636.6601","45.5772555189","-73.7956075487"
"510","316","Piscine Saint-Claude","","Lieu public - Ville de Laval","Piscine extérieure","15","99","7e Rue","Rue","","7e ","H7N 2C8","2","Marigot","5","Laval-des-Rapides","LR","289761.40","5046921.50","45.5620419849","-73.6926435854"
"511","485","Piscine Saint-Vincent","","Lieu public - Ville de Laval","Piscine extérieure","15","3999","Boulevard de la Concorde Est","Boulevard","de la","Concorde Est","H7E 5A5","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292565.70","5051366.30","45.6020924326","-73.6568321353"
"512","65177","Piscine Val-des-Arbres","","Lieu public - Ville de Laval","Piscine intérieure","16","1555","Boulevard Saint-Martin Est","Boulevard","","Saint-Martin Est","H7G 4R4","2","Renaud","7","Vimont","VI","289439.20","5050185","45.5914007733","-73.6968735148"
"513","4106","Piscine Vanier","","Lieu public - Ville de Laval","Piscine intérieure","16","3995","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7E 2R3","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292831.6610","5051027.5658","45.5990490494","-73.6534144726"
"514","952","Piscine Wilfrid-Pelletier","","Lieu public - Ville de Laval","Piscine extérieure","15","1865","Boulevard Tessier","Boulevard","","Tessier","","2","Renaud","7","Chomedey","CH","286866.50","5047865.90","45.5704713846","-73.7297614498"
"515","84314","Place des aînés","","Lieu public - Ville de Laval","Centre communautaire","7","435","Boulevard Curé-Labelle","Boulevard","","Curé-Labelle","H7V 2S8","3","L'Abord-à-Plouffe","13","Chomedey","CH","286206","5044356.90","45.5388791195","-73.7380902383"
"516","136561","Quartier général de la police","","Lieu public - Ville de Laval","Édifice municipal","8","2911","Boulevard Chomedey","Boulevard","","Chomedey","H7P 0B8","5","Fabreville","20","Chomedey","CH","283976","5048007","45.5716605493","-73.7667997593"
"517","4440","Résidence Durocher","","Lieu public - Ville de Laval","Centre communautaire","7","4759","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7R 2A5","4","L'Orée-des-bois","18","Fabreville","FA","276446","5046655.20","45.5592307970","-73.8631949982"
"518","66573","Station Cartier","7662","Lieu public - Ville de Laval","Station de métro","17","40","Boulevard des Laurentides","Boulevard","des","Laurentides","H7G 2S6","2","Marigot","5","Pont-Viau","PV","290619","5046702","45.5600848573","-73.6816514720"
"519","136596","Station Cartier","7662","Lieu public - Ville de Laval","Station de métro","17","5","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","H7N 0A3","2","Marigot","5","Pont-Viau","PV","290590.50","5046747.20","45.5604909991","-73.6820178541"
"520","130495","Station de la Concorde","7815","Lieu public - Ville de Laval","Station de métro","17","1250","Boulevard de la Concorde Ouest","Boulevard","de la","Concorde Ouest","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288352.80","5046752.60","45.5604903221","-73.7106818709"
"521","58269","Station de la Concorde","7815","Lieu public - Ville de Laval","Station de métro","17","1200","Boulevard de la Concorde Ouest","Boulevard","de la","Concorde Ouest","H7N 0A4","2","Marigot","5","Laval-des-Rapides","LR","288449.0828","5046774.4629","45.5606893185","-73.7094492671"
"522","136599","Station Montmorency","7663","Lieu public - Ville de Laval","Station de métro","17","1800","Rue Jacques-Tétreault","Rue","","Jacques-Tétreault","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287491.60","5046544.90","45.5586005028","-73.7217060573"
"523","127177","Station Montmorency","7663","Lieu public - Ville de Laval","Station de métro","17","500","Boulevard de l'Avenir","Boulevard","de l'","Avenir","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287624.60","5046535.80","45.5585219121","-73.7200021322"
"524","61938","Bois Duvernay","","Lieu public - Ville de Laval","Bois","18","2933","Rang Saint-Elzéar Est","Rang","","Saint-Elzéar Est","H7E 4P2","1","Val-des-Arbres","3","Duvernay","DU","289349.60","5053699.30","45.6230212035","-73.6981331743"
"525","","Bois de la Source(1130 18e Av Laval, QC H7R 4P6)","","Lieu public - Ville de Laval","Bois","18","","","","","","","","","","","","","","",""
"526","148083","Bois de l'Équerre (Rang de l'Équerre, Laval, QC H7L 6A1)","","Lieu public - Ville de Laval","Bois","18","49","Rang de l'Équerre","Rang","de l'","Équerre","H7L 6A3","5","Sainte-Rose","21","Sainte-Rose","RO","284190.1039","5051999.0438","45.6075881214","-73.7642251526"
"527","130546","Complexe Bois-de-Boulogne","","Lieu privé","Centre sportif","19","955","Avenue de Bois-de-Boulogne","Avenue","de","Bois-de-Boulogne","H7N 4G1","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","288890.50","5048246.70","45.5739471349","-73.7038428211"
"528","112658","Parc Collège Laval","","Lieu privé","Parc","12","1275","Avenue du Collège","Avenue","du","Collège","H7C 1W8","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293176.70","5052818","45.6151656512","-73.6490343111"
"529","120706","Parc Collège Letendre","","Lieu privé","Parc","12","1000","Boulevard de l'Avenir","Boulevard","de l'","Avenir","H7N 6J6","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287467.60","5046724.40","45.5602150959","-73.7220198360"
"530","809","Salle André-Mathieu","","Lieu privé","Salle de spectacle","20","475","Boulevard de l'Avenir","Boulevard","de l'","Avenir","H7N 5H9","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287731.20","5046693.40","45.5599426619","-73.7186421879"
"531","112658","Théâtre Marcellin-Champagnat","","Lieu privé","Salle de spectacle","20","1275","Avenue du Collège","Avenue","du","Collège","H7C 1W8","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293176.70","5052818","45.6151656512","-73.6490343111"
"532","5708","Théâtre du bout de l'île","","Lieu privé","Salle de spectacle","20","10585","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7A 4B9","1","Saint-François","1","Saint-François","FR","301916.20","5061531.50","45.6936625975","-73.5370278669"
"533","896","Théâtre du Vieux-St-Vincent","","Lieu privé","Salle de spectacle","20","1086","Avenue du Collège","Avenue","du","Collège","H7C 1W7","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293303.7058","5052771.4767","45.6147491370","-73.6474047476"
"534","18744","Théâtre de la Grangerit","","Lieu privé","Salle de spectacle","20","5475","Boulevard Saint-Martin Ouest","Boulevard","","Saint-Martin Ouest","H7T 2X7","3","Saint-Martin","15","Chomedey","CH","282034.1713","5044547.4429","45.5404698465","-73.7915174013"
"535","56517","Verticale - centre d'artiste","","Lieu privé","Centres et galeries d'art","21","397","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2W6","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288397.70","5045132.20","45.5459105517","-73.7100523993"
"536","139339","Centre d'art de Sainte-Rose","","Lieu privé","Centres et galeries d'art","21","214","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1L6","5","Sainte-Rose","21","Sainte-Rose","RO","282469.5953","5052708.1360","45.6139154920","-73.7863147933"
"537","1117","Centre d'art de l'Ouest de Laval","","Lieu privé","Centres et galeries d'art","21","6500","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 3X7","4","Laval-les-Îles","17","Laval-Ouest","LO","276334.3925","5045314.1412","45.5471591699","-73.8645465576"
"538","88224","Galerie d'art La Vieille Caserne","","Lieu privé","Centres et galeries d'art","21","216","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1L6","5","Sainte-Rose","21","Sainte-Rose","RO","282469.9734","5052691.5906","45.6137666263","-73.7863091879"
"539","18744","Galerie de la maison André-Benjamin-Papineau","","Lieu public - Autre","Centres et galeries d'art","21","5475","Boulevard Saint-Martin Ouest","Boulevard","","Saint-Martin Ouest","H7T 2X7","3","Saint-Martin","15","Chomedey","CH","282034.1713","5044547.4429","45.5404698465","-73.7915174013"
"540","","Hall des arts de l'hôtel de ville","","Lieu public - Ville de Laval","Centres et galeries d'art","21","","","","","","","","","","","","","","",""
"541","141846","Complexe sportif Guimond","","Lieu privé","Aréna","1","4355","Desserte nord Laval Ouest (A-440)","Desserte nord","","Laval Ouest (A-440)","H7P 4W6","5","Fabreville","20","Chomedey","CH","282631.3823","5047102.87","45.5634834577","-73.7839859683"
"542","107380","Colisée de Laval","","Lieu privé","Aréna","1","1110","Avenue Desnoyers","Avenue","","Desnoyers","H7C 1Y5","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293058.80","5052649.30","45.6136456688","-73.6505419617"
"543","125097","Place publique à Centropolis","","Lieu public - Autre","Autres","22","1799","Avenue Pierre-Péladeau","Avenue","","Pierre-Péladeau","H7T 2Y5","3","Renaud","7","Chomedey","CH","285895.8344","5046925.7531","45.5619860189","-73.7421610187"
"544","11738","Place publique de Sainte-Dorothée","","Lieu public - Autre","Autres","22","670","Rue de la Place-Publique","Rue","de la","Place-Publique","H7X 1G1","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","279743.1771","5043230.5448","45.5285414519","-73.8207858584"
"545","116095","Cosmodôme","","Lieu privé","Autres","22","2150","Desserte ouest des Laurentides (A-15)","Desserte ouest","des","Laurentides (A-15)","H7T 2T8","3","Renaud","7","Chomedey","CH","285738.30","5047474.50","45.5669194858","-73.7442003974"
"546","50095","Musée Armand-Frappier","","Lieu privé","Autres","22","531","Boulevard des Prairies","Boulevard","des","Prairies","H7V 1B7","3","Souvenir-Labelle","12","Laval-des-Rapides","LR","287760.0250","5044588.2018","45.5410001844","-73.7181996463"
"547","26189","Parvis de l'église Sainte-Rose","","Lieu public - Autre","Autres","22","219","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1L7","5","Sainte-Rose","21","Sainte-Rose","RO","282388.40","5052697.10","45.6138135747","-73.7873553385"
"549","","Place Bell","","Lieu privé","Centre sportif","19","","","","","","","","","","","","","","",""
"550","130546","Centre sportif Bois-de-Boulogne","","Lieu privé","Centre sportif","19","955","Avenue de Bois-de-Boulogne","Avenue","de","Bois-de-Boulogne","H7N 4G1","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","288890.50","5048246.70","45.5739471349","-73.7038428211"
"551","142637","Place Claude-Léveillée","","Lieu public - Autre","Autres","22","1700","Rue Jacques-Tétreault","Rue","","Jacques-Tétreault","H7N 0B6","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287554.9261","5046558.3268","45.5587228922","-73.7208953827"
"206","128881","Parc de Chevillon","7839","Lieu public - Ville de Laval","Parc","12","671","Rue de Chevillon","Rue","de","Chevillon","","2","Concorde-Bois-de-Boulogne","6","Chomedey","CH","288077.70","5047849.30","45.5703521698","-73.7142432732"
"207","503","Parc de Cluny","2498","Lieu public - Ville de Laval","Parc","12","425","Rue de Chartres","Rue","de","Chartres","","2","Marigot","5","Laval-des-Rapides","LR","289102.6950","5046658.1829","45.5596580420","-73.7010730548"
"208","119116","Parc de l'Abbé-John-Colford","7623","Lieu public - Ville de Laval","Parc","12","1170","Rue Dale","Rue","","Dale","","3","Souvenir-Labelle","12","Chomedey","CH","286102.90","5045511.70","45.5492675817","-73.7394545001"
"209","143006","Parc de la Caille","8164","Lieu public - Ville de Laval","Parc","12","2570","Rue de la Caille","Rue","de la","Caille","H7L 4X3","5","Fabreville","20","Sainte-Rose","RO","283401.6346","5049657.7594","45.5864970002","-73.7742308168"
"210","146083","Parc de la Canardière","8277","Lieu public - Ville de Laval","Parc","12","2545","Rue de la Canardière","Rue","de la","Canardière","","5","Fabreville","20","Sainte-Rose","RO","282860.4597","5050940.4605","45.5980221173","-73.7812238013"
"211","114386","Parc de la Fabrique-Saint-Martin","3040","Lieu public - Ville de Laval","Parc","12","4060","Boulevard Saint-Martin Ouest","Boulevard","","Saint-Martin Ouest","","3","Saint-Martin","15","Chomedey","CH","284236.5002","5045597.70","45.5499888271","-73.7633609273"
"212","114291","Parc de la Mauricie","2546","Lieu public - Ville de Laval","Parc","12","1775","Avenue de la Mauricie","Avenue","de la","Mauricie","","1","Val-des-Arbres","3","Duvernay","DU","290400.8002","5050604.1001","45.5951925114","-73.6845614791"
"213","114311","Parc de l'Anse-Bleue","2614","Lieu public - Ville de Laval","Parc","12","55","Rue de l'Anse-Bleue","Rue","de l'","Anse-Bleue","H7N 4B1","2","Marigot","5","Laval-des-Rapides","LR","289987.50","5045873.20","45.5526139198","-73.6897155284"
"214","148737","Parc de l'Aquarelle","8300","Lieu public - Ville de Laval","Parc","12","725","Avenue Marc-Aurèle-Fortin","Avenue","","Marc-Aurèle-Fortin","","5","Sainte-Rose","21","Sainte-Rose","RO","281415.6403","5050830.3843","45.5969845430","-73.7997381579"
"215","114645","Parc de la Renaissance","5647","Lieu public - Ville de Laval","Parc","12","4255","Avenue de la Renaissance","Avenue","de la","Renaissance","H7L 3X2","5","Sainte-Rose","21","Sainte-Rose","RO","281696.1401","5051335.3963","45.6015380975","-73.7961666972"
"216","955","Parc de la Rivière-des-Mille-Îles","","Lieu public - Ville de Laval","Parc","12","345","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1M7","5","Sainte-Rose","21","Sainte-Rose","RO","281670","5052090","45.6083272644","-73.7965375531"
"217","148753","Parc de la Rousserolle","8416","Lieu public - Ville de Laval","Parc","12","2238","Rue de la Rousserolle","Rue","de la","Rousserolle","H7L 0C4","5","Fabreville","20","Sainte-Rose","RO","283814.0338","5050334.4692","45.5925987310","-73.7689748555"
"218","128882","Parc de la Seigneurie","7840","Lieu public - Ville de Laval","Parc","12","2450","Rue de Montségur","Rue","de","Montségur","","3","Renaud","7","Chomedey","CH","285043.10","5047118.80","45.5636994247","-73.7530921804"
"219","128893","Parc de la Terrasse-Germaine","7853","Lieu public - Ville de Laval","Parc","12","535","Terrasse Germaine","Terrasse","","Germaine","H7X 2R6","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","281389.0084","5042306.9872","45.5202882544","-73.7996715478"
"220","84005","Parc de Lausanne","2617","Lieu public - Ville de Laval","Parc","12","425","Rue de Lausanne","Rue","de","Lausanne","","6","Saint-Bruno","9","Vimont","VI","287577.1329","5052998.4459","45.6166731112","-73.7208380561"
"221","122467","Parc de la Volière","2601","Lieu public - Ville de Laval","Parc","12","2440","Avenue de la Volière","Avenue","de la","Volière","H7L 4B6","5","Fabreville","20","Sainte-Rose","RO","283093.70","5050880.30","45.5974881033","-73.7782314580"
"222","950","Parc de l'École d'éducation internationale de Laval","","Lieu public - Ville de Laval","Parc","12","5075","Chemin du Souvenir","Chemin","du","Souvenir","H7W 1E1","3","Chomedey","14","Chomedey","CH","283106.20","5043940.50","45.5350426171","-73.7777633042"
"223","143332","Parc de l'Émerillon","8149","Lieu public - Ville de Laval","Parc","12","6300","Rue de l'Émerillon","Rue","de l'","Émerillon","H7L 6J4","5","Fabreville","20","Sainte-Rose","RO","282609.9266","5049715.5403","45.5869921172","-73.7843794547"
"224","114389","Parc de Lotbinière","3046","Lieu public - Ville de Laval","Parc","12","2380","Rue de Lotbinière","Rue","de","Lotbinière","","1","Val-des-Arbres","3","Duvernay","DU","290146.6654","5051326.1354","45.6016842428","-73.6878405069"
"225","143008","Parc de Lyon","8162","Lieu public - Ville de Laval","Parc","12","4920","Rue de Lyon","Rue","de","Lyon","","6","Saint-Bruno","9","Auteuil","AU","285435.1061","5053076.4624","45.6173187214","-73.7483067792"
"226","114287","Parc de Mingan","2619","Lieu public - Ville de Laval","Parc","12","1475","Rue de Mingan","Rue","de","Mingan","H7Y 1W1","4","Laval-les-Îles","17","Sainte-Dorothée","DO","276872.8666","5043422.1664","45.5301566037","-73.8575427778"
"227","801","Parc de Montceau","2548","Lieu public - Ville de Laval","Parc","12","315","Rue de Montceau","Rue","de","Montceau","","2","Concorde-Bois-de-Boulogne","6","Laval-des-Rapides","LR","288893.60","5047405.60","45.5663787633","-73.7037757319"
"228","114337","Parc de Naples","2553","Lieu public - Ville de Laval","Parc","12","1955","Avenue de Naples","Avenue","de","Naples","","6","Vimont","8","Vimont","VI","286526.70","5051354.60","45.6018546479","-73.7342454114"
"229","146485","Parc de Renaix","8290","Lieu public - Ville de Laval","Parc","12","2096","Rue de Renaix","Rue","de","Renaix","H7M 6E9","6","Vimont","8","Vimont","VI","286089.4541","5051417.1539","45.6024058896","-73.7398528156"
"230","148051","Parc des Acrobates","8415","Lieu public - Ville de Laval","Parc","12","100","Rue Sylvie","Rue","","Sylvie","H7X 4B5","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","281814.2933","5043812.7693","45.5338518446","-73.7942984240"
"231","145679","Parc des Anémones","8179","Lieu public - Ville de Laval","Parc","12","370","Rue des Roseaux","Rue","des","Roseaux","","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","283149.3424","5041981.8815","45.5174197453","-73.7771243716"
"232","143329","Parc des Cardinaux","8152","Lieu public - Ville de Laval","Parc","12","6080","Rue des Cardinaux","Rue","des","Cardinaux","H7L 6B7","5","Fabreville","20","Sainte-Rose","RO","284083.1241","5051049.0315","45.5990365643","-73.7655563175"
"233","143327","Parc des Choucas","8140","Lieu public - Ville de Laval","Parc","12","5928","Rue des Choucas","Rue","des","Choucas","H7L 6A6","5","Fabreville","20","Sainte-Rose","RO","283949.2724","5050460.3134","45.5937351690","-73.7672469106"
"234","504","Parc des Coccinelles","2499","Lieu public - Ville de Laval","Parc","12","750","73e Avenue","Avenue","","73e ","","3","L'Abord-à-Plouffe","13","Chomedey","CH","286223.40","5044647.90","45.5414980871","-73.7378784804"
"235","128869","Parc des Crécerelles","7831","Lieu public - Ville de Laval","Parc","12","2260","Rue des Crécerelles","Rue","des","Crécerelles","H7L 5S2","5","Fabreville","20","Sainte-Rose","RO","283770.50","5051153.50","45.5999672049","-73.7695681019"
"236","145623","Parc de Ségovie","8199","Lieu public - Ville de Laval","Parc","12","2125","Place de Ségovie","Place","de","Ségovie","","6","Vimont","8","Vimont","VI","286060.3438","5051946.9008","45.6071718688","-73.7402463269"
"237","102815","Parc des Érables","2508","Lieu public - Ville de Laval","Parc","12","69","1re Avenue","Avenue","","1re ","H7H 2G9","6","Auteuil","10","Auteuil","AU","283506.50","5055742.40","45.6412507429","-73.7731525980"
"238","114387","Parc des Fleurs","3042","Lieu public - Ville de Laval","Parc","12","548","Rue Muguet","Rue","","Muguet","","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","279924.4027","5043658.6119","45.5323997973","-73.8184875226"
"239","119114","Parc des Hiboux","7624","Lieu public - Ville de Laval","Parc","12","225","Rue des Hiboux","Rue","des","Hiboux","","1","Saint-Vincent-de-Paul","2","Duvernay","DU","296347.50","5056688.70","45.6500408230","-73.6084454554"
"240","114318","Parc des Lucioles","2538","Lieu public - Ville de Laval","Parc","12","100","Avenue du Crochet","Avenue","du","Crochet","","2","Marigot","5","Laval-des-Rapides","LR","288928.30","5046064.9002","45.5543155594","-73.7032876854"
"241","128878","Parc Desmarteau","7838","Lieu public - Ville de Laval","Parc","12","2709","Rue Prudentiel","Rue","","Prudentiel","H7K 3V7","6","Saint-Bruno","9","Auteuil","AU","287235.8998","5054132.3002","45.6268671863","-73.7252542939"
"242","114316","Parc des Mésanges","5599","Lieu public - Ville de Laval","Parc","12","625","Avenue Ampère","Avenue","","Ampère","","2","Concorde-Bois-de-Boulogne","6","Laval-des-Rapides","LR","288375.30","5047357.90","45.5659375087","-73.7104139886"
"1","480","Aréna Cartier","7781","Lieu public - Ville de Laval","Aréna","1","100","Montée Major","Montée","","Major","H7N 4S4","2","Marigot","5","Laval-des-Rapides","LR","290415.90","5046559.50","45.5587984338","-73.6842488764"
"2","848","Aréna Chomedey","7782","Lieu public - Ville de Laval","Aréna","1","1160","Boulevard Pie-X","Boulevard","","Pie-X","H7V 3B5","3","Souvenir-Labelle","12","Chomedey","CH","285473.10","5045312.60","45.5474588333","-73.7475124359"
"3","7936","Aréna Hartland-Monahan","7783","Lieu public - Ville de Laval","Aréna","1","6200","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 3X7","4","Laval-les-Îles","17","Laval-Ouest","LO","276233.20","5045318.10","45.5471906490","-73.8658426901"
"4","906","Aréna Lucerne","7784","Lieu public - Ville de Laval","Aréna","1","1750","Rue de Neuville","Rue","de","Neuville","H7M 2E2","6","Vimont","8","Vimont","VI","287784.90","5051122.90","45.5998016957","-73.7181085909"
